,Antecedent,Consequent,Confidence_score
14213,"('5/19/2011 17:48',)","('14911.0', '553901')",1.0
14214,"('14911.0', '5/19/2011 17:48')","('553901',)",1.0
14215,"('14911.0', '553901')","('5/19/2011 17:48',)",1.0
14216,"('5/19/2011 17:48', '553901')","('14911.0',)",1.0
14217,"('554069',)","('15281.0', '5/22/2011 10:57')",1.0
14218,"('5/22/2011 10:57',)","('15281.0', '554069')",1.0
14219,"('15281.0', '5/22/2011 10:57')","('554069',)",1.0
14220,"('15281.0', '554069')","('5/22/2011 10:57',)",1.0
14221,"('5/22/2011 10:57', '554069')","('15281.0',)",1.0
14222,"('554070',)","('13555.0', '5/22/2011 11:06')",1.0
14223,"('5/22/2011 11:06',)","('13555.0', '554070')",1.0
14224,"('13555.0', '5/22/2011 11:06')","('554070',)",1.0
14225,"('13555.0', '554070')","('5/22/2011 11:06',)",1.0
14226,"('5/22/2011 11:06', '554070')","('13555.0',)",1.0
14227,"('554093',)","('14837.0', '5/22/2011 12:49')",1.0
14228,"('14837.0', '5/22/2011 12:49')","('554093',)",1.0
14229,"('14837.0', '554093')","('5/22/2011 12:49',)",1.0
14230,"('5/22/2011 12:49', '554093')","('14837.0',)",1.0
14231,"('13737.0',)","('5/23/2011 16:32', '554326')",1.0
14232,"('554326',)","('13737.0', '5/23/2011 16:32')",1.0
14233,"('5/23/2011 16:32',)","('13737.0', '554326')",1.0
14234,"('13737.0', '5/23/2011 16:32')","('554326',)",1.0
14235,"('13737.0', '554326')","('5/23/2011 16:32',)",1.0
14236,"('5/23/2011 16:32', '554326')","('13737.0',)",1.0
14237,"('554650',)","('12681.0', '5/25/2011 12:54')",1.0
14238,"('5/25/2011 12:54',)","('12681.0', '554650')",1.0
14239,"('12681.0', '5/25/2011 12:54')","('554650',)",1.0
14240,"('12681.0', '554650')","('5/25/2011 12:54',)",1.0
14241,"('5/25/2011 12:54', '554650')","('12681.0',)",1.0
14242,"('5/27/2011 13:30',)","('14338.0',)",0.9090909090909091
14243,"('554935',)","('14338.0', '5/27/2011 13:30')",1.0
14244,"('14338.0',)","('5/27/2011 13:30',)",0.8823529411764706
14245,"('14338.0', '5/27/2011 13:30')","('554935',)",1.0
14246,"('14338.0', '554935')","('5/27/2011 13:30',)",1.0
14247,"('5/27/2011 13:30', '554935')","('14338.0',)",1.0
14248,"('554978',)","('16889.0', '5/29/2011 11:05')",1.0
14249,"('5/29/2011 11:05',)","('16889.0', '554978')",1.0
14250,"('16889.0', '5/29/2011 11:05')","('554978',)",1.0
14251,"('16889.0', '554978')","('5/29/2011 11:05',)",1.0
14252,"('5/29/2011 11:05', '554978')","('16889.0',)",1.0
14253,"('12426.0',)","('5/29/2011 12:26', '554985')",1.0
14254,"('554985',)","('12426.0', '5/29/2011 12:26')",1.0
14255,"('5/29/2011 12:26',)","('12426.0', '554985')",1.0
14256,"('12426.0', '5/29/2011 12:26')","('554985',)",1.0
14257,"('12426.0', '554985')","('5/29/2011 12:26',)",1.0
14258,"('5/29/2011 12:26', '554985')","('12426.0',)",1.0
14259,"('555245',)","('14800.0', '6/1/2011 14:12')",1.0
14260,"('6/1/2011 14:12',)","('14800.0', '555245')",1.0
14261,"('14800.0', '555245')","('6/1/2011 14:12',)",1.0
14262,"('14800.0', '6/1/2011 14:12')","('555245',)",1.0
14263,"('555245', '6/1/2011 14:12')","('14800.0',)",1.0
14264,"('555344',)","('15311.0', '6/2/2011 11:45')",1.0
14265,"('6/2/2011 11:45',)","('15311.0', '555344')",1.0
14266,"('15311.0', '555344')","('6/2/2011 11:45',)",1.0
14267,"('15311.0', '6/2/2011 11:45')","('555344',)",1.0
14268,"('555344', '6/2/2011 11:45')","('15311.0',)",1.0
14269,"('16529.0',)","('555396', '6/2/2011 17:23')",1.0
14270,"('555396',)","('16529.0', '6/2/2011 17:23')",1.0
14271,"('6/2/2011 17:23',)","('16529.0', '555396')",1.0
14272,"('16529.0', '555396')","('6/2/2011 17:23',)",1.0
14273,"('16529.0', '6/2/2011 17:23')","('555396',)",1.0
14274,"('555396', '6/2/2011 17:23')","('16529.0',)",1.0
14275,"('16117.0',)","('555471', '6/3/2011 11:42')",1.0
14276,"('555471',)","('16117.0', '6/3/2011 11:42')",1.0
14277,"('6/3/2011 11:42',)","('16117.0', '555471')",1.0
14278,"('16117.0', '555471')","('6/3/2011 11:42',)",1.0
14279,"('16117.0', '6/3/2011 11:42')","('555471',)",1.0
14280,"('555471', '6/3/2011 11:42')","('16117.0',)",1.0
14281,"('555736',)","('17730.0', '6/7/2011 9:13')",1.0
14282,"('6/7/2011 9:13',)","('17730.0', '555736')",1.0
14283,"('17730.0', '555736')","('6/7/2011 9:13',)",1.0
14284,"('17730.0', '6/7/2011 9:13')","('555736',)",1.0
14285,"('555736', '6/7/2011 9:13')","('17730.0',)",1.0
14286,"('555937',)","('12683.0', '6/8/2011 9:39')",1.0
14287,"('6/8/2011 9:39',)","('12683.0', '555937')",1.0
14288,"('12683.0', '555937')","('6/8/2011 9:39',)",1.0
14289,"('12683.0', '6/8/2011 9:39')","('555937',)",1.0
14290,"('555937', '6/8/2011 9:39')","('12683.0',)",1.0
14291,"('556246',)","('16113.0', '6/9/2011 16:16')",1.0
14292,"('16113.0',)","('556246', '6/9/2011 16:16')",1.0
14293,"('16113.0', '556246')","('6/9/2011 16:16',)",1.0
14294,"('16113.0', '6/9/2011 16:16')","('556246',)",1.0
14295,"('556246', '6/9/2011 16:16')","('16113.0',)",1.0
14296,"('556257',)","('17576.0', '6/9/2011 17:47')",1.0
14297,"('6/9/2011 17:47',)","('17576.0', '556257')",1.0
14298,"('17576.0', '556257')","('6/9/2011 17:47',)",1.0
14299,"('17576.0', '6/9/2011 17:47')","('556257',)",1.0
14300,"('556257', '6/9/2011 17:47')","('17576.0',)",1.0
14301,"('557026',)","('16571.0', '6/16/2011 13:14')",1.0
14302,"('6/16/2011 13:14',)","('16571.0', '557026')",1.0
14303,"('16571.0', '557026')","('6/16/2011 13:14',)",1.0
14304,"('16571.0', '6/16/2011 13:14')","('557026',)",1.0
14305,"('557026', '6/16/2011 13:14')","('16571.0',)",1.0
14306,"('557117',)","('14849.0', '6/16/2011 17:04')",1.0
14307,"('6/16/2011 17:04',)","('14849.0', '557117')",1.0
14308,"('14849.0', '557117')","('6/16/2011 17:04',)",1.0
14309,"('14849.0', '6/16/2011 17:04')","('557117',)",1.0
14310,"('557117', '6/16/2011 17:04')","('14849.0',)",1.0
14311,"('557528',)","('17159.0', '6/21/2011 9:49')",1.0
14312,"('6/21/2011 9:49',)","('17159.0', '557528')",1.0
14313,"('17159.0', '557528')","('6/21/2011 9:49',)",1.0
14314,"('17159.0', '6/21/2011 9:49')","('557528',)",1.0
14315,"('557528', '6/21/2011 9:49')","('17159.0',)",1.0
14316,"('557577',)","('14606.0', '6/21/2011 11:02')",1.0
14317,"('1', '557577')","('14606.0', '6/21/2011 11:02')",1.0
14318,"('6/21/2011 11:02',)","('14606.0', '557577')",1.0
14319,"('14606.0', '557577')","('6/21/2011 11:02',)",1.0
14320,"('14606.0', '6/21/2011 11:02')","('557577',)",1.0
14321,"('557577', '6/21/2011 11:02')","('14606.0',)",1.0
14322,"('1', '6/21/2011 11:02')","('14606.0', '557577')",1.0
14323,"('1', '14606.0', '557577')","('6/21/2011 11:02',)",1.0
14324,"('1', '14606.0', '6/21/2011 11:02')","('557577',)",1.0
14325,"('1', '557577', '6/21/2011 11:02')","('14606.0',)",1.0
14326,"('557619',)","('17757.0', '6/21/2011 13:58')",1.0
14327,"('17757.0', '557619')","('6/21/2011 13:58',)",1.0
14328,"('17757.0', '6/21/2011 13:58')","('557619',)",1.0
14329,"('557619', '6/21/2011 13:58')","('17757.0',)",1.0
14330,"('23223',)","('0.83', 'CHRISTMAS TREE HANGING SILVER ')",0.9
14331,"('0.83', '23223')","('12', 'CHRISTMAS TREE HANGING SILVER ')",0.8148148148148148
14332,"('12', '23223')","('0.83', 'CHRISTMAS TREE HANGING SILVER ')",1.0
14333,"('CHRISTMAS TREE HANGING SILVER ',)","('0.83', '23223')",0.9
14334,"('0.83', 'CHRISTMAS TREE HANGING SILVER ')","('12', '23223')",0.8148148148148148
14335,"('23223', 'CHRISTMAS TREE HANGING SILVER ')","('0.83',)",0.9
14336,"('12', 'CHRISTMAS TREE HANGING SILVER ')","('0.83', '23223')",1.0
14337,"('0.83', '12', '23223')","('CHRISTMAS TREE HANGING SILVER ',)",1.0
14338,"('0.83', '12', 'CHRISTMAS TREE HANGING SILVER ')","('23223',)",1.0
14339,"('0.83', '23223', 'CHRISTMAS TREE HANGING SILVER ')","('12',)",0.8148148148148148
14340,"('12', '23223', 'CHRISTMAS TREE HANGING SILVER ')","('0.83',)",1.0
14341,"('558123',)","('15834.0', '6/27/2011 10:16')",1.0
14342,"('6/27/2011 10:16',)","('15834.0', '558123')",1.0
14343,"('15834.0', '558123')","('6/27/2011 10:16',)",1.0
14344,"('15834.0', '6/27/2011 10:16')","('558123',)",1.0
14345,"('558123', '6/27/2011 10:16')","('15834.0',)",1.0
14346,"('12424.0',)","('6/30/2011 12:06',)",1.0
14347,"('6/30/2011 12:06',)","('12424.0',)",1.0
14348,"('558613',)","('14911.0', '6/30/2011 15:46')",1.0
14349,"('6/30/2011 15:46',)","('14911.0', '558613')",1.0
14350,"('14911.0', '558613')","('6/30/2011 15:46',)",1.0
14351,"('14911.0', '6/30/2011 15:46')","('558613',)",1.0
14352,"('558613', '6/30/2011 15:46')","('14911.0',)",1.0
14353,"('559174',)","('18263.0', '7/7/2011 10:04')",1.0
14354,"('7/7/2011 10:04',)","('18263.0', '559174')",1.0
14355,"('18263.0', '559174')","('7/7/2011 10:04',)",1.0
14356,"('18263.0', '7/7/2011 10:04')","('559174',)",1.0
14357,"('559174', '7/7/2011 10:04')","('18263.0',)",1.0
14358,"('18013.0',)","('559318', '7/7/2011 14:08')",0.967741935483871
14359,"('559318',)","('18013.0', '7/7/2011 14:08')",1.0
14360,"('7/7/2011 14:08',)","('18013.0', '559318')",1.0
14361,"('18013.0', '559318')","('7/7/2011 14:08',)",1.0
14362,"('18013.0', '7/7/2011 14:08')","('559318',)",1.0
14363,"('559318', '7/7/2011 14:08')","('18013.0',)",1.0
14364,"('559545',)","('15467.0', '7/10/2011 14:42')",1.0
14365,"('7/10/2011 14:42',)","('15467.0', '559545')",1.0
14366,"('15467.0', '559545')","('7/10/2011 14:42',)",1.0
14367,"('15467.0', '7/10/2011 14:42')","('559545',)",1.0
14368,"('559545', '7/10/2011 14:42')","('15467.0',)",1.0
14369,"('559794',)","('16700.0', '7/12/2011 13:16')",1.0
14370,"('7/12/2011 13:16',)","('16700.0', '559794')",1.0
14371,"('16700.0', '559794')","('7/12/2011 13:16',)",1.0
14372,"('16700.0', '7/12/2011 13:16')","('559794',)",1.0
14373,"('559794', '7/12/2011 13:16')","('16700.0',)",1.0
14374,"('559836',)","('13911.0', '7/13/2011 10:09')",1.0
14375,"('7/13/2011 10:09',)","('13911.0', '559836')",1.0
14376,"('13911.0', '559836')","('7/13/2011 10:09',)",1.0
14377,"('13911.0', '7/13/2011 10:09')","('559836',)",1.0
14378,"('559836', '7/13/2011 10:09')","('13911.0',)",1.0
14379,"('559863',)","('15039.0', '7/13/2011 10:33')",1.0
14380,"('7/13/2011 10:33',)","('15039.0', '559863')",1.0
14381,"('15039.0', '559863')","('7/13/2011 10:33',)",1.0
14382,"('15039.0', '7/13/2011 10:33')","('559863',)",1.0
14383,"('559863', '7/13/2011 10:33')","('15039.0',)",1.0
14384,"('559904',)","('13149.0', '7/13/2011 13:20')",1.0
14385,"('7/13/2011 13:20',)","('13149.0', '559904')",1.0
14386,"('13149.0', '559904')","('7/13/2011 13:20',)",1.0
14387,"('13149.0', '7/13/2011 13:20')","('559904',)",1.0
14388,"('559904', '7/13/2011 13:20')","('13149.0',)",1.0
14389,"('560223',)","('16904.0', '7/15/2011 15:32')",1.0
14390,"('7/15/2011 15:32',)","('16904.0', '560223')",1.0
14391,"('16904.0', '560223')","('7/15/2011 15:32',)",1.0
14392,"('16904.0', '7/15/2011 15:32')","('560223',)",1.0
14393,"('560223', '7/15/2011 15:32')","('16904.0',)",1.0
14394,"('560249',)","('17571.0', '7/17/2011 12:26')",1.0
14395,"('7/17/2011 12:26',)","('17571.0', '560249')",1.0
14396,"('17571.0', '560249')","('7/17/2011 12:26',)",1.0
14397,"('17571.0', '7/17/2011 12:26')","('560249',)",1.0
14398,"('560249', '7/17/2011 12:26')","('17571.0',)",1.0
14399,"('560527',)","('15727.0', '7/19/2011 11:57')",1.0
14400,"('7/19/2011 11:57',)","('15727.0',)",0.9375
14401,"('15727.0', '560527')","('7/19/2011 11:57',)",1.0
14402,"('15727.0', '7/19/2011 11:57')","('560527',)",1.0
14403,"('560527', '7/19/2011 11:57')","('15727.0',)",1.0
14404,"('560566',)","('12662.0', '7/19/2011 13:45')",1.0
14405,"('7/19/2011 13:45',)","('12662.0', '560566')",1.0
14406,"('12662.0', '560566')","('7/19/2011 13:45',)",1.0
14407,"('12662.0', '7/19/2011 13:45')","('560566',)",1.0
14408,"('560566', '7/19/2011 13:45')","('12662.0',)",1.0
14409,"('560568',)","('13895.0', '7/19/2011 14:03')",1.0
14410,"('7/19/2011 14:03',)","('13895.0', '560568')",1.0
14411,"('13895.0', '560568')","('7/19/2011 14:03',)",1.0
14412,"('13895.0', '7/19/2011 14:03')","('560568',)",1.0
14413,"('560568', '7/19/2011 14:03')","('13895.0',)",1.0
14414,"('560690',)","('16807.0', '7/20/2011 12:00')",1.0
14415,"('16807.0', '560690')","('7/20/2011 12:00',)",1.0
14416,"('16807.0', '7/20/2011 12:00')","('560690',)",1.0
14417,"('560690', '7/20/2011 12:00')","('16807.0',)",1.0
14418,"('561050',)","('16558.0', '7/24/2011 13:06')",1.0
14419,"('7/24/2011 13:06',)","('16558.0', '561050')",1.0
14420,"('16558.0', '561050')","('7/24/2011 13:06',)",1.0
14421,"('16558.0', '7/24/2011 13:06')","('561050',)",1.0
14422,"('561050', '7/24/2011 13:06')","('16558.0',)",1.0
14423,"('13116.0',)","('561068', '7/24/2011 14:33')",0.967741935483871
14424,"('561068',)","('13116.0', '7/24/2011 14:33')",1.0
14425,"('7/24/2011 14:33',)","('13116.0', '561068')",1.0
14426,"('13116.0', '561068')","('7/24/2011 14:33',)",1.0
14427,"('13116.0', '7/24/2011 14:33')","('561068',)",1.0
14428,"('561068', '7/24/2011 14:33')","('13116.0',)",1.0
14429,"('561125',)","('17364.0', '7/25/2011 12:58')",1.0
14430,"('7/25/2011 12:58',)","('17364.0', '561125')",1.0
14431,"('17364.0', '561125')","('7/25/2011 12:58',)",1.0
14432,"('17364.0', '7/25/2011 12:58')","('561125',)",1.0
14433,"('561125', '7/25/2011 12:58')","('17364.0',)",1.0
14434,"('562087',)","('1', '14606.0', '8/2/2011 12:31')",0.8
14435,"('1', '562087')","('14606.0', '8/2/2011 12:31')",1.0
14436,"('14606.0', '562087')","('1', '8/2/2011 12:31')",0.8
14437,"('8/2/2011 12:31',)","('1', '14606.0', '562087')",0.8
14438,"('14606.0', '8/2/2011 12:31')","('1', '562087')",0.8
14439,"('562087', '8/2/2011 12:31')","('1', '14606.0')",0.8
14440,"('1', '8/2/2011 12:31')","('14606.0', '562087')",1.0
14441,"('1', '14606.0', '562087')","('8/2/2011 12:31',)",1.0
14442,"('1', '14606.0', '8/2/2011 12:31')","('562087',)",1.0
14443,"('1', '562087', '8/2/2011 12:31')","('14606.0',)",1.0
14444,"('14606.0', '562087', '8/2/2011 12:31')","('1',)",0.8
14445,"('562576',)","('15518.0', '8/7/2011 13:08')",1.0
14446,"('8/7/2011 13:08',)","('15518.0', '562576')",1.0
14447,"('15518.0', '562576')","('8/7/2011 13:08',)",1.0
14448,"('15518.0', '8/7/2011 13:08')","('562576',)",1.0
14449,"('562576', '8/7/2011 13:08')","('15518.0',)",1.0
14450,"('562964',)","('13488.0', '8/11/2011 10:29')",1.0
14451,"('13488.0', '562964')","('8/11/2011 10:29',)",1.0
14452,"('13488.0', '8/11/2011 10:29')","('562964',)",1.0
14453,"('562964', '8/11/2011 10:29')","('13488.0',)",1.0
14454,"('563023',)","('14639.0', '8/11/2011 13:39')",1.0
14455,"('8/11/2011 13:39',)","('14639.0', '563023')",1.0
14456,"('14639.0', '563023')","('8/11/2011 13:39',)",1.0
14457,"('14639.0', '8/11/2011 13:39')","('563023',)",1.0
14458,"('563023', '8/11/2011 13:39')","('14639.0',)",1.0
14459,"('563037',)","('12362.0', '8/11/2011 15:02')",1.0
14460,"('8/11/2011 15:02',)","('12362.0', '563037')",1.0
14461,"('12362.0', '563037')","('8/11/2011 15:02',)",1.0
14462,"('12362.0', '8/11/2011 15:02')","('563037',)",1.0
14463,"('563037', '8/11/2011 15:02')","('12362.0',)",1.0
14464,"('563262',)","('15311.0', '8/15/2011 12:44')",1.0
14465,"('8/15/2011 12:44',)","('15311.0', '563262')",1.0
14466,"('15311.0', '563262')","('8/15/2011 12:44',)",1.0
14467,"('15311.0', '8/15/2011 12:44')","('563262',)",1.0
14468,"('563262', '8/15/2011 12:44')","('15311.0',)",1.0
14469,"('563540',)","('12473.0', '8/17/2011 12:04')",1.0
14470,"('8/17/2011 12:04',)","('12473.0', '563540')",1.0
14471,"('12473.0', '563540')","('8/17/2011 12:04',)",1.0
14472,"('12473.0', '8/17/2011 12:04')","('563540',)",1.0
14473,"('563540', '8/17/2011 12:04')","('12473.0',)",1.0
14474,"('563739',)","('17750.0', '8/18/2011 20:05')",1.0
14475,"('8/18/2011 20:05',)","('17750.0', '563739')",1.0
14476,"('17750.0', '563739')","('8/18/2011 20:05',)",1.0
14477,"('17750.0', '8/18/2011 20:05')","('563739',)",1.0
14478,"('563739', '8/18/2011 20:05')","('17750.0',)",1.0
14479,"('563749',)","('12360.0', '8/19/2011 10:10')",1.0
14480,"('8/19/2011 10:10',)","('12360.0', '563749')",1.0
14481,"('12360.0', '563749')","('8/19/2011 10:10',)",1.0
14482,"('12360.0', '8/19/2011 10:10')","('563749',)",1.0
14483,"('563749', '8/19/2011 10:10')","('12360.0',)",1.0
14484,"('18200.0',)","('564553', '8/25/2011 18:45')",1.0
14485,"('564553',)","('18200.0', '8/25/2011 18:45')",1.0
14486,"('8/25/2011 18:45',)","('18200.0', '564553')",1.0
14487,"('18200.0', '564553')","('8/25/2011 18:45',)",1.0
14488,"('18200.0', '8/25/2011 18:45')","('564553',)",1.0
14489,"('564553', '8/25/2011 18:45')","('18200.0',)",1.0
14490,"('565209',)","('15910.0', '9/1/2011 16:59')",1.0
14491,"('9/1/2011 16:59',)","('15910.0', '565209')",1.0
14492,"('15910.0', '565209')","('9/1/2011 16:59',)",1.0
14493,"('15910.0', '9/1/2011 16:59')","('565209',)",1.0
14494,"('565209', '9/1/2011 16:59')","('15910.0',)",1.0
14495,"('565224',)","('14713.0', '9/1/2011 19:11')",1.0
14496,"('9/1/2011 19:11',)","('14713.0', '565224')",1.0
14497,"('14713.0', '565224')","('9/1/2011 19:11',)",1.0
14498,"('14713.0', '9/1/2011 19:11')","('565224',)",1.0
14499,"('565224', '9/1/2011 19:11')","('14713.0',)",1.0
14500,"('4.96',)","('14096.0',)",1.0
14501,"('565427',)","('17774.0', '9/4/2011 12:49')",1.0
14502,"('9/4/2011 12:49',)","('17774.0', '565427')",1.0
14503,"('17774.0', '565427')","('9/4/2011 12:49',)",1.0
14504,"('17774.0', '9/4/2011 12:49')","('565427',)",1.0
14505,"('565427', '9/4/2011 12:49')","('17774.0',)",1.0
14506,"('565437',)","('17050.0', '9/4/2011 13:48')",1.0
14507,"('9/4/2011 13:48',)","('17050.0', '565437')",1.0
14508,"('17050.0', '565437')","('9/4/2011 13:48',)",1.0
14509,"('17050.0', '9/4/2011 13:48')","('565437',)",1.0
14510,"('565437', '9/4/2011 13:48')","('17050.0',)",1.0
14511,"('565595',)","('13192.0', '9/5/2011 14:13')",1.0
14512,"('9/5/2011 14:13',)","('13192.0', '565595')",1.0
14513,"('13192.0', '565595')","('9/5/2011 14:13',)",1.0
14514,"('13192.0', '9/5/2011 14:13')","('565595',)",1.0
14515,"('565595', '9/5/2011 14:13')","('13192.0',)",1.0
14516,"('565672',)","('17700.0', '9/6/2011 9:34')",1.0
14517,"('9/6/2011 9:34',)","('17700.0', '565672')",1.0
14518,"('17700.0', '565672')","('9/6/2011 9:34',)",1.0
14519,"('17700.0', '9/6/2011 9:34')","('565672',)",1.0
14520,"('565672', '9/6/2011 9:34')","('17700.0',)",1.0
14521,"('565806',)","('15594.0', '9/7/2011 10:51')",1.0
14522,"('15594.0', '565806')","('9/7/2011 10:51',)",1.0
14523,"('15594.0', '9/7/2011 10:51')","('565806',)",1.0
14524,"('565806', '9/7/2011 10:51')","('15594.0',)",1.0
14525,"('14452.0',)","('565835', '9/7/2011 11:32')",1.0
14526,"('565835',)","('14452.0', '9/7/2011 11:32')",1.0
14527,"('9/7/2011 11:32',)","('14452.0', '565835')",1.0
14528,"('14452.0', '565835')","('9/7/2011 11:32',)",1.0
14529,"('14452.0', '9/7/2011 11:32')","('565835',)",1.0
14530,"('565835', '9/7/2011 11:32')","('14452.0',)",1.0
14531,"('566016',)","('15144.0', '9/8/2011 12:20')",1.0
14532,"('9/8/2011 12:20',)","('15144.0', '566016')",1.0
14533,"('15144.0', '566016')","('9/8/2011 12:20',)",1.0
14534,"('15144.0', '9/8/2011 12:20')","('566016',)",1.0
14535,"('566016', '9/8/2011 12:20')","('15144.0',)",1.0
14536,"('566397',)","('17811.0', '9/12/2011 12:54')",1.0
14537,"('9/12/2011 12:54',)","('17811.0', '566397')",1.0
14538,"('17811.0', '566397')","('9/12/2011 12:54',)",1.0
14539,"('17811.0', '9/12/2011 12:54')","('566397',)",1.0
14540,"('566397', '9/12/2011 12:54')","('17811.0',)",1.0
14541,"('16141.0',)","('566399', '9/12/2011 13:11')",1.0
14542,"('566399',)","('16141.0', '9/12/2011 13:11')",1.0
14543,"('9/12/2011 13:11',)","('16141.0', '566399')",1.0
14544,"('16141.0', '566399')","('9/12/2011 13:11',)",1.0
14545,"('16141.0', '9/12/2011 13:11')","('566399',)",1.0
14546,"('566399', '9/12/2011 13:11')","('16141.0',)",1.0
14547,"('566558',)","('15311.0', '9/13/2011 11:51')",1.0
14548,"('9/13/2011 11:51',)","('15311.0', '566558')",1.0
14549,"('15311.0', '566558')","('9/13/2011 11:51',)",1.0
14550,"('15311.0', '9/13/2011 11:51')","('566558',)",1.0
14551,"('566558', '9/13/2011 11:51')","('15311.0',)",1.0
14552,"('14753.0',)","('566589', '9/13/2011 14:50')",1.0
14553,"('566589',)","('14753.0', '9/13/2011 14:50')",1.0
14554,"('9/13/2011 14:50',)","('14753.0', '566589')",1.0
14555,"('14753.0', '566589')","('9/13/2011 14:50',)",1.0
14556,"('14753.0', '9/13/2011 14:50')","('566589',)",1.0
14557,"('566589', '9/13/2011 14:50')","('14753.0',)",1.0
14558,"('16.63',)","('14096.0',)",1.0
14559,"('15239.0',)","('9/22/2011 9:53',)",0.9090909090909091
14560,"('567709',)","('15239.0', '9/22/2011 9:53')",1.0
14561,"('15239.0', '567709')","('9/22/2011 9:53',)",1.0
14562,"('15239.0', '9/22/2011 9:53')","('567709',)",1.0
14563,"('567709', '9/22/2011 9:53')","('15239.0',)",1.0
14564,"('23513',)","('2.08', 'EMBROIDERED RIBBON REEL SUSIE ')",0.9666666666666667
14565,"('23513', '6')","('2.08', 'EMBROIDERED RIBBON REEL SUSIE ')",1.0
14566,"('EMBROIDERED RIBBON REEL SUSIE ',)","('2.08', '23513')",0.9666666666666667
14567,"('2.08', '23513')","('EMBROIDERED RIBBON REEL SUSIE ',)",1.0
14568,"('2.08', 'EMBROIDERED RIBBON REEL SUSIE ')","('23513',)",1.0
14569,"('23513', 'EMBROIDERED RIBBON REEL SUSIE ')","('2.08',)",0.9666666666666667
14570,"('6', 'EMBROIDERED RIBBON REEL SUSIE ')","('2.08', '23513')",1.0
14571,"('2.08', '23513', '6')","('EMBROIDERED RIBBON REEL SUSIE ',)",1.0
14572,"('2.08', '6', 'EMBROIDERED RIBBON REEL SUSIE ')","('23513',)",1.0
14573,"('23513', '6', 'EMBROIDERED RIBBON REEL SUSIE ')","('2.08',)",1.0
