,Antecedent,Consequent,Confidence_score
5168,"('9/16/2011 13:03',)","('17049.0', '567095')",1.0
5169,"('17049.0', '567095')","('9/16/2011 13:03',)",1.0
5170,"('17049.0', '9/16/2011 13:03')","('567095',)",1.0
5171,"('567095', '9/16/2011 13:03')","('17049.0',)",1.0
5172,"('16438.0',)","('567174', '9/18/2011 13:31')",1.0
5173,"('567174',)","('16438.0', '9/18/2011 13:31')",1.0
5174,"('9/18/2011 13:31',)","('16438.0', '567174')",1.0
5175,"('16438.0', '567174')","('9/18/2011 13:31',)",1.0
5176,"('16438.0', '9/18/2011 13:31')","('567174',)",1.0
5177,"('567174', '9/18/2011 13:31')","('16438.0',)",1.0
5178,"('567533',)","('17651.0', '9/21/2011 9:45')",1.0
5179,"('9/21/2011 9:45',)","('17651.0', '567533')",1.0
5180,"('17651.0', '567533')","('9/21/2011 9:45',)",1.0
5181,"('17651.0', '9/21/2011 9:45')","('567533',)",1.0
5182,"('567533', '9/21/2011 9:45')","('17651.0',)",1.0
5183,"('PLAYING CARDS I LOVE LONDON ',)","('1.25',)",0.9459459459459459
5184,"('568070',)","('16128.0', '9/23/2011 14:17')",1.0
5185,"('9/23/2011 14:17',)","('16128.0', '568070')",1.0
5186,"('16128.0', '568070')","('9/23/2011 14:17',)",1.0
5187,"('16128.0', '9/23/2011 14:17')","('568070',)",1.0
5188,"('568070', '9/23/2011 14:17')","('16128.0',)",1.0
5189,"('568162',)","('14194.0', '9/25/2011 12:32')",1.0
5190,"('9/25/2011 12:32',)","('14194.0', '568162')",1.0
5191,"('14194.0', '568162')","('9/25/2011 12:32',)",1.0
5192,"('14194.0', '9/25/2011 12:32')","('568162',)",1.0
5193,"('568162', '9/25/2011 12:32')","('14194.0',)",1.0
5194,"('568310',)","('14911.0', '9/26/2011 12:48')",1.0
5195,"('9/26/2011 12:48',)","('14911.0', '568310')",1.0
5196,"('14911.0', '568310')","('9/26/2011 12:48',)",1.0
5197,"('14911.0', '9/26/2011 12:48')","('568310',)",1.0
5198,"('568310', '9/26/2011 12:48')","('14911.0',)",1.0
5199,"('568369',)","('16710.0', '9/26/2011 16:15')",1.0
5200,"('9/26/2011 16:15',)","('16710.0', '568369')",1.0
5201,"('16710.0', '568369')","('9/26/2011 16:15',)",1.0
5202,"('16710.0', '9/26/2011 16:15')","('568369',)",1.0
5203,"('568369', '9/26/2011 16:15')","('16710.0',)",1.0
5204,"('568715',)","('17783.0', '9/28/2011 16:07')",1.0
5205,"('9/28/2011 16:07',)","('17783.0', '568715')",1.0
5206,"('17783.0', '568715')","('9/28/2011 16:07',)",1.0
5207,"('17783.0', '9/28/2011 16:07')","('568715',)",1.0
5208,"('568715', '9/28/2011 16:07')","('17783.0',)",1.0
5209,"('568912',)","('17528.0', '9/29/2011 13:45')",1.0
5210,"('9/29/2011 13:45',)","('17528.0',)",0.9736842105263158
5211,"('17528.0', '568912')","('9/29/2011 13:45',)",1.0
5212,"('17528.0', '9/29/2011 13:45')","('568912',)",1.0
5213,"('568912', '9/29/2011 13:45')","('17528.0',)",1.0
5214,"('569468',)","('10/4/2011 11:56', '16186.0')",1.0
5215,"('10/4/2011 11:56',)","('16186.0', '569468')",1.0
5216,"('10/4/2011 11:56', '16186.0')","('569468',)",1.0
5217,"('10/4/2011 11:56', '569468')","('16186.0',)",1.0
5218,"('16186.0', '569468')","('10/4/2011 11:56',)",1.0
5219,"('569693',)","('10/5/2011 15:18', '17837.0')",1.0
5220,"('10/5/2011 15:18',)","('17837.0', '569693')",1.0
5221,"('10/5/2011 15:18', '17837.0')","('569693',)",1.0
5222,"('10/5/2011 15:18', '569693')","('17837.0',)",1.0
5223,"('17837.0', '569693')","('10/5/2011 15:18',)",1.0
5224,"('18088.0',)","('10/9/2011 13:41', '570230')",1.0
5225,"('570230',)","('10/9/2011 13:41', '18088.0')",1.0
5226,"('10/9/2011 13:41',)","('18088.0', '570230')",1.0
5227,"('10/9/2011 13:41', '18088.0')","('570230',)",1.0
5228,"('10/9/2011 13:41', '570230')","('18088.0',)",1.0
5229,"('18088.0', '570230')","('10/9/2011 13:41',)",1.0
5230,"('570514',)","('10/11/2011 10:36', '13089.0')",1.0
5231,"('10/11/2011 10:36',)","('13089.0', '570514')",1.0
5232,"('10/11/2011 10:36', '13089.0')","('570514',)",1.0
5233,"('10/11/2011 10:36', '570514')","('13089.0',)",1.0
5234,"('13089.0', '570514')","('10/11/2011 10:36',)",1.0
5235,"('570701',)","('10/12/2011 9:35', '16652.0')",1.0
5236,"('10/12/2011 9:35',)","('16652.0', '570701')",1.0
5237,"('10/12/2011 9:35', '16652.0')","('570701',)",1.0
5238,"('10/12/2011 9:35', '570701')","('16652.0',)",1.0
5239,"('16652.0', '570701')","('10/12/2011 9:35',)",1.0
5240,"('570791',)","('10/12/2011 11:58', '17346.0')",1.0
5241,"('10/12/2011 11:58',)","('17346.0', '570791')",1.0
5242,"('10/12/2011 11:58', '17346.0')","('570791',)",1.0
5243,"('10/12/2011 11:58', '570791')","('17346.0',)",1.0
5244,"('17346.0', '570791')","('10/12/2011 11:58',)",1.0
5245,"('571229',)","('10/14/2011 14:04', '15453.0')",1.0
5246,"('10/14/2011 14:04',)","('15453.0', '571229')",1.0
5247,"('10/14/2011 14:04', '15453.0')","('571229',)",1.0
5248,"('10/14/2011 14:04', '571229')","('15453.0',)",1.0
5249,"('15453.0', '571229')","('10/14/2011 14:04',)",1.0
5250,"('571247',)","('10/14/2011 16:04', '15826.0')",1.0
5251,"('10/14/2011 16:04',)","('15826.0', '571247')",1.0
5252,"('10/14/2011 16:04', '15826.0')","('571247',)",1.0
5253,"('10/14/2011 16:04', '571247')","('15826.0',)",1.0
5254,"('15826.0', '571247')","('10/14/2011 16:04',)",1.0
5255,"('SET OF 6 FUNKY BEAKERS',)","('2.95',)",0.9210526315789473
5256,"('SILK PURSE BABUSHKA RED',)","('3.35',)",0.9736842105263158
5257,"('SMALL CHINESE STYLE SCISSOR',)","('0.42',)",0.868421052631579
5258,"('S/15 SILVER GLASS BAUBLES IN BAG',)","('1.25',)",0.9210526315789473
5259,"('FELT EGG COSY BLUE RABBIT ',)","('0.85',)",0.9736842105263158
5260,"('SET OF 6 CAKE CHOPSTICKS',)","('1.25',)",0.9736842105263158
5261,"('536783',)","('12/2/2010 15:19', '15061.0')",1.0
5262,"('12/2/2010 15:19',)","('15061.0', '536783')",1.0
5263,"('12/2/2010 15:19', '15061.0')","('536783',)",1.0
5264,"('12/2/2010 15:19', '536783')","('15061.0',)",1.0
5265,"('15061.0', '536783')","('12/2/2010 15:19',)",1.0
5266,"('SNOWSTORM PHOTO FRAME FRIDGE MAGNET',)","('0.85',)",0.9736842105263158
5267,"('CHOC TRUFFLE GOLD TRINKET POT ',)","('1.65',)",0.9210526315789473
5268,"('EIGHT PIECE SNAKE  SET',)","('1.25',)",1.0
5269,"('536947',)","('12/3/2010 12:29', '13013.0')",1.0
5270,"('12/3/2010 12:29',)","('13013.0', '536947')",1.0
5271,"('12/3/2010 12:29', '13013.0')","('536947',)",1.0
5272,"('12/3/2010 12:29', '536947')","('13013.0',)",1.0
5273,"('13013.0', '536947')","('12/3/2010 12:29',)",1.0
5274,"('MONEY BOX BISCUITS DESIGN',)","('1.25',)",1.0
5275,"('536988',)","('12/3/2010 15:05', '17238.0')",1.0
5276,"('12/3/2010 15:05',)","('17238.0', '536988')",1.0
5277,"('12/3/2010 15:05', '17238.0')","('536988',)",1.0
5278,"('12/3/2010 15:05', '536988')","('17238.0',)",1.0
5279,"('17238.0', '536988')","('12/3/2010 15:05',)",1.0
5280,"('PORCELAIN BUTTERFLY OIL BURNER',)","('2.95',)",0.9210526315789473
5281,"('537354',)","('12/6/2010 12:23', '12748.0')",1.0
5282,"('12/6/2010 12:23', '12748.0')","('537354',)",1.0
5283,"('12/6/2010 12:23', '537354')","('12748.0',)",1.0
5284,"('12748.0', '537354')","('12/6/2010 12:23',)",1.0
5285,"('PINK ROSE WASHBAG',)","('3.75',)",1.0
5286,"('GREEN ROSE WASHBAG',)","('3.75',)",1.0
5287,"('12/8/2010 12:08',)","('1', '14606.0')",0.7142857142857143
5288,"('537765',)","('1', '12/8/2010 12:08', '14606.0')",0.7894736842105263
5289,"('12/8/2010 12:08', '14606.0')","('1',)",0.7894736842105263
5290,"('12/8/2010 12:08', '537765')","('1', '14606.0')",0.7894736842105263
5291,"('14606.0', '537765')","('1', '12/8/2010 12:08')",0.7894736842105263
5292,"('1', '12/8/2010 12:08')","('14606.0',)",1.0
5293,"('1', '537765')","('12/8/2010 12:08', '14606.0')",1.0
5294,"('1', '12/8/2010 12:08', '14606.0')","('537765',)",1.0
5295,"('1', '12/8/2010 12:08', '537765')","('14606.0',)",1.0
5296,"('1', '14606.0', '537765')","('12/8/2010 12:08',)",1.0
5297,"('12/8/2010 12:08', '14606.0', '537765')","('1',)",0.7894736842105263
5298,"('17999.0',)","('12/8/2010 15:17', '537844')",1.0
5299,"('537844',)","('12/8/2010 15:17', '17999.0')",1.0
5300,"('12/8/2010 15:17',)","('17999.0', '537844')",1.0
5301,"('12/8/2010 15:17', '17999.0')","('537844',)",1.0
5302,"('12/8/2010 15:17', '537844')","('17999.0',)",1.0
5303,"('17999.0', '537844')","('12/8/2010 15:17',)",1.0
5304,"('SET/4 BLUE FLOWER CANDLES IN BOWL',)","('1.65',)",1.0
5305,"('12/9/2010 14:44',)","('12872.0',)",0.9047619047619048
5306,"('538086',)","('12/9/2010 14:44', '12872.0')",1.0
5307,"('12/9/2010 14:44', '12872.0')","('538086',)",1.0
5308,"('12/9/2010 14:44', '538086')","('12872.0',)",1.0
5309,"('12872.0', '538086')","('12/9/2010 14:44',)",1.0
5310,"('15723.0',)","('12/10/2010 11:12', '538201')",1.0
5311,"('538201',)","('12/10/2010 11:12', '15723.0')",1.0
5312,"('12/10/2010 11:12',)","('15723.0', '538201')",1.0
5313,"('12/10/2010 11:12', '15723.0')","('538201',)",1.0
5314,"('12/10/2010 11:12', '538201')","('15723.0',)",1.0
5315,"('15723.0', '538201')","('12/10/2010 11:12',)",1.0
5316,"('538248',)","('12/10/2010 12:14', '18116.0')",1.0
5317,"('12/10/2010 12:14',)","('18116.0', '538248')",1.0
5318,"('12/10/2010 12:14', '18116.0')","('538248',)",1.0
5319,"('12/10/2010 12:14', '538248')","('18116.0',)",1.0
5320,"('18116.0', '538248')","('12/10/2010 12:14',)",1.0
5321,"('538307',)","('12/10/2010 13:27', '14667.0')",1.0
5322,"('12/10/2010 13:27',)","('14667.0', '538307')",1.0
5323,"('12/10/2010 13:27', '14667.0')","('538307',)",1.0
5324,"('12/10/2010 13:27', '538307')","('14667.0',)",1.0
5325,"('14667.0', '538307')","('12/10/2010 13:27',)",1.0
5326,"('538353',)","('12/10/2010 15:31', '13798.0')",1.0
5327,"('12/10/2010 15:31',)","('13798.0', '538353')",1.0
5328,"('12/10/2010 15:31', '13798.0')","('538353',)",1.0
5329,"('12/10/2010 15:31', '538353')","('13798.0',)",1.0
5330,"('13798.0', '538353')","('12/10/2010 15:31',)",1.0
5331,"('538378',)","('12/12/2010 11:26', '14577.0')",1.0
5332,"('12/12/2010 11:26', '14577.0')","('538378',)",1.0
5333,"('12/12/2010 11:26', '538378')","('14577.0',)",1.0
5334,"('14577.0', '538378')","('12/12/2010 11:26',)",1.0
5335,"('EASTER TIN CHICKS IN GARDEN',)","('1.65',)",1.0
5336,"('EASTER TIN BUCKET',)","('2.55',)",0.8947368421052632
5337,"('539659',)","('12/21/2010 9:47', '15034.0')",1.0
5338,"('12/21/2010 9:47',)","('15034.0', '539659')",1.0
5339,"('12/21/2010 9:47', '15034.0')","('539659',)",1.0
5340,"('12/21/2010 9:47', '539659')","('15034.0',)",1.0
5341,"('15034.0', '539659')","('12/21/2010 9:47',)",1.0
5342,"('MINI LADLE LOVE HEART RED ',)","('0.42',)",0.9736842105263158
5343,"('540524',)","('1/9/2011 12:53', '16735.0')",1.0
5344,"('1/9/2011 12:53',)","('16735.0', '540524')",1.0
5345,"('1/9/2011 12:53', '16735.0')","('540524',)",1.0
5346,"('1/9/2011 12:53', '540524')","('16735.0',)",1.0
5347,"('16735.0', '540524')","('1/9/2011 12:53',)",1.0
5348,"('540526',)","('1/9/2011 13:41', '14606.0')",1.0
5349,"('1/9/2011 13:41',)","('14606.0', '540526')",1.0
5350,"('1/9/2011 13:41', '14606.0')","('540526',)",1.0
5351,"('1/9/2011 13:41', '540526')","('14606.0',)",1.0
5352,"('14606.0', '540526')","('1/9/2011 13:41',)",1.0
5353,"('EASTER BUNNY GARLAND OF FLOWERS',)","('0.42',)",1.0
5354,"('541138',)","('1/14/2011 10:42', '12553.0')",1.0
5355,"('1/14/2011 10:42',)","('12553.0', '541138')",1.0
5356,"('1/14/2011 10:42', '12553.0')","('541138',)",1.0
5357,"('1/14/2011 10:42', '541138')","('12553.0',)",1.0
5358,"('12553.0', '541138')","('1/14/2011 10:42',)",1.0
5359,"('542353',)","('1/27/2011 12:19', '16700.0')",1.0
5360,"('1/27/2011 12:19', '16700.0')","('542353',)",1.0
5361,"('1/27/2011 12:19', '542353')","('16700.0',)",1.0
5362,"('16700.0', '542353')","('1/27/2011 12:19',)",1.0
5363,"('542595',)","('1/30/2011 10:19', '14040.0')",1.0
5364,"('1/30/2011 10:19',)","('14040.0', '542595')",1.0
5365,"('1/30/2011 10:19', '14040.0')","('542595',)",1.0
5366,"('1/30/2011 10:19', '542595')","('14040.0',)",1.0
5367,"('14040.0', '542595')","('1/30/2011 10:19',)",1.0
5368,"('543279',)","('17105.0', '2/6/2011 14:46')",1.0
5369,"('2/6/2011 14:46',)","('17105.0', '543279')",1.0
5370,"('17105.0', '2/6/2011 14:46')","('543279',)",1.0
5371,"('17105.0', '543279')","('2/6/2011 14:46',)",1.0
5372,"('2/6/2011 14:46', '543279')","('17105.0',)",1.0
5373,"('543355',)","('16033.0', '2/7/2011 13:50')",1.0
5374,"('16033.0', '2/7/2011 13:50')","('543355',)",1.0
5375,"('16033.0', '543355')","('2/7/2011 13:50',)",1.0
5376,"('2/7/2011 13:50', '543355')","('16033.0',)",1.0
5377,"('16084.0',)","('2/13/2011 16:05', '543820')",1.0
5378,"('543820',)","('16084.0', '2/13/2011 16:05')",1.0
5379,"('2/13/2011 16:05',)","('16084.0', '543820')",1.0
5380,"('16084.0', '2/13/2011 16:05')","('543820',)",1.0
5381,"('16084.0', '543820')","('2/13/2011 16:05',)",1.0
5382,"('2/13/2011 16:05', '543820')","('16084.0',)",1.0
5383,"('544484',)","('15321.0', '2/21/2011 11:10')",1.0
5384,"('2/21/2011 11:10',)","('15321.0', '544484')",1.0
5385,"('15321.0', '2/21/2011 11:10')","('544484',)",1.0
5386,"('15321.0', '544484')","('2/21/2011 11:10',)",1.0
5387,"('2/21/2011 11:10', '544484')","('15321.0',)",1.0
5388,"('544909',)","('14298.0', '2/24/2011 14:32')",1.0
5389,"('14298.0', '2/24/2011 14:32')","('544909',)",1.0
5390,"('14298.0', '544909')","('2/24/2011 14:32',)",1.0
5391,"('2/24/2011 14:32', '544909')","('14298.0',)",1.0
5392,"('14036.0',)","('2/28/2011 9:26', '545073')",1.0
5393,"('545073',)","('14036.0', '2/28/2011 9:26')",1.0
5394,"('2/28/2011 9:26',)","('14036.0', '545073')",1.0
5395,"('14036.0', '2/28/2011 9:26')","('545073',)",1.0
5396,"('14036.0', '545073')","('2/28/2011 9:26',)",1.0
5397,"('2/28/2011 9:26', '545073')","('14036.0',)",1.0
5398,"('545302',)","('14506.0', '3/1/2011 12:46')",1.0
5399,"('3/1/2011 12:46',)","('14506.0', '545302')",1.0
5400,"('14506.0', '3/1/2011 12:46')","('545302',)",1.0
5401,"('14506.0', '545302')","('3/1/2011 12:46',)",1.0
5402,"('3/1/2011 12:46', '545302')","('14506.0',)",1.0
5403,"('546378',)","('14329.0', '3/11/2011 12:17')",1.0
5404,"('3/11/2011 12:17',)","('14329.0', '546378')",1.0
5405,"('14329.0', '3/11/2011 12:17')","('546378',)",1.0
5406,"('14329.0', '546378')","('3/11/2011 12:17',)",1.0
5407,"('3/11/2011 12:17', '546378')","('14329.0',)",1.0
5408,"('546438',)","('15125.0', '3/14/2011 9:59')",1.0
5409,"('3/14/2011 9:59',)","('15125.0', '546438')",1.0
5410,"('15125.0', '3/14/2011 9:59')","('546438',)",1.0
5411,"('15125.0', '546438')","('3/14/2011 9:59',)",1.0
5412,"('3/14/2011 9:59', '546438')","('15125.0',)",1.0
5413,"('547194',)","('12637.0', '3/21/2011 12:42')",1.0
5414,"('12637.0', '3/21/2011 12:42')","('547194',)",1.0
5415,"('12637.0', '547194')","('3/21/2011 12:42',)",1.0
5416,"('3/21/2011 12:42', '547194')","('12637.0',)",1.0
5417,"('16769.0',)","('3/24/2011 13:41', '547670')",1.0
5418,"('547670',)","('16769.0', '3/24/2011 13:41')",1.0
5419,"('3/24/2011 13:41',)","('16769.0', '547670')",1.0
5420,"('16769.0', '3/24/2011 13:41')","('547670',)",1.0
5421,"('16769.0', '547670')","('3/24/2011 13:41',)",1.0
5422,"('3/24/2011 13:41', '547670')","('16769.0',)",1.0
5423,"('549130',)","('14701.0', '4/6/2011 15:02')",1.0
5424,"('4/6/2011 15:02',)","('14701.0', '549130')",1.0
5425,"('14701.0', '4/6/2011 15:02')","('549130',)",1.0
5426,"('14701.0', '549130')","('4/6/2011 15:02',)",1.0
5427,"('4/6/2011 15:02', '549130')","('14701.0',)",1.0
5428,"('550016',)","('15416.0', '4/14/2011 10:54')",1.0
5429,"('15416.0', '4/14/2011 10:54')","('550016',)",1.0
5430,"('15416.0', '550016')","('4/14/2011 10:54',)",1.0
5431,"('4/14/2011 10:54', '550016')","('15416.0',)",1.0
5432,"('550034',)","('16187.0', '4/14/2011 11:48')",1.0
5433,"('16187.0', '4/14/2011 11:48')","('550034',)",1.0
5434,"('16187.0', '550034')","('4/14/2011 11:48',)",1.0
5435,"('4/14/2011 11:48', '550034')","('16187.0',)",1.0
5436,"('550298',)","('17346.0', '4/15/2011 16:11')",1.0
5437,"('4/15/2011 16:11',)","('17346.0', '550298')",1.0
5438,"('17346.0', '4/15/2011 16:11')","('550298',)",1.0
5439,"('17346.0', '550298')","('4/15/2011 16:11',)",1.0
5440,"('4/15/2011 16:11', '550298')","('17346.0',)",1.0
5441,"('550493',)","('15311.0', '4/18/2011 14:50')",1.0
5442,"('4/18/2011 14:50',)","('15311.0', '550493')",1.0
5443,"('15311.0', '4/18/2011 14:50')","('550493',)",1.0
5444,"('15311.0', '550493')","('4/18/2011 14:50',)",1.0
5445,"('4/18/2011 14:50', '550493')","('15311.0',)",1.0
5446,"('551057',)","('16942.0', '4/26/2011 11:59')",1.0
5447,"('4/26/2011 11:59',)","('16942.0', '551057')",1.0
5448,"('16942.0', '4/26/2011 11:59')","('551057',)",1.0
5449,"('16942.0', '551057')","('4/26/2011 11:59',)",1.0
5450,"('4/26/2011 11:59', '551057')","('16942.0',)",1.0
5451,"('16823.0',)","('4/26/2011 15:00', '551158')",1.0
5452,"('551158',)","('16823.0', '4/26/2011 15:00')",1.0
5453,"('4/26/2011 15:00',)","('16823.0', '551158')",1.0
5454,"('16823.0', '4/26/2011 15:00')","('551158',)",1.0
5455,"('16823.0', '551158')","('4/26/2011 15:00',)",1.0
5456,"('4/26/2011 15:00', '551158')","('16823.0',)",1.0
5457,"('551533',)","('1', '15407.0', '5/1/2011 14:58')",0.8421052631578947
5458,"('1', '15407.0')","('5/1/2011 14:58', '551533')",0.8421052631578947
5459,"('1', '551533')","('15407.0', '5/1/2011 14:58')",1.0
5460,"('15407.0', '551533')","('1', '5/1/2011 14:58')",0.8421052631578947
5461,"('5/1/2011 14:58',)","('1', '15407.0', '551533')",0.8421052631578947
5462,"('15407.0', '5/1/2011 14:58')","('1', '551533')",0.8421052631578947
5463,"('5/1/2011 14:58', '551533')","('1', '15407.0')",0.8421052631578947
5464,"('1', '5/1/2011 14:58')","('15407.0', '551533')",1.0
5465,"('1', '15407.0', '5/1/2011 14:58')","('551533',)",1.0
5466,"('1', '15407.0', '551533')","('5/1/2011 14:58',)",1.0
5467,"('1', '5/1/2011 14:58', '551533')","('15407.0',)",1.0
5468,"('15407.0', '5/1/2011 14:58', '551533')","('1',)",0.8421052631578947
5469,"('5/4/2011 11:23',)","('13268.0',)",0.95
5470,"('551776',)","('13268.0', '5/4/2011 11:23')",1.0
5471,"('13268.0', '5/4/2011 11:23')","('551776',)",1.0
5472,"('13268.0', '551776')","('5/4/2011 11:23',)",1.0
5473,"('5/4/2011 11:23', '551776')","('13268.0',)",1.0
5474,"('552822',)","('15521.0', '5/11/2011 12:59')",1.0
5475,"('5/11/2011 12:59',)","('15521.0', '552822')",1.0
5476,"('15521.0', '5/11/2011 12:59')","('552822',)",1.0
5477,"('15521.0', '552822')","('5/11/2011 12:59',)",1.0
5478,"('5/11/2011 12:59', '552822')","('15521.0',)",1.0
5479,"('553505',)","('12949.0', '5/17/2011 13:27')",1.0
5480,"('5/17/2011 13:27',)","('12949.0', '553505')",1.0
5481,"('12949.0', '5/17/2011 13:27')","('553505',)",1.0
5482,"('12949.0', '553505')","('5/17/2011 13:27',)",1.0
5483,"('5/17/2011 13:27', '553505')","('12949.0',)",1.0
5484,"('553547',)","('12474.0', '5/17/2011 15:48')",1.0
5485,"('5/17/2011 15:48',)","('12474.0', '553547')",1.0
5486,"('12474.0', '5/17/2011 15:48')","('553547',)",1.0
5487,"('12474.0', '553547')","('5/17/2011 15:48',)",1.0
5488,"('5/17/2011 15:48', '553547')","('12474.0',)",1.0
5489,"('554489',)","('17272.0', '5/24/2011 13:46')",1.0
5490,"('5/24/2011 13:46',)","('17272.0', '554489')",1.0
5491,"('17272.0', '5/24/2011 13:46')","('554489',)",1.0
5492,"('17272.0', '554489')","('5/24/2011 13:46',)",1.0
5493,"('5/24/2011 13:46', '554489')","('17272.0',)",1.0
5494,"('554861',)","('12633.0', '5/27/2011 10:29')",1.0
5495,"('5/27/2011 10:29',)","('12633.0', '554861')",1.0
5496,"('12633.0', '5/27/2011 10:29')","('554861',)",1.0
5497,"('12633.0', '554861')","('5/27/2011 10:29',)",1.0
5498,"('5/27/2011 10:29', '554861')","('12633.0',)",1.0
5499,"('554964',)","('15867.0', '5/27/2011 15:57')",1.0
5500,"('5/27/2011 15:57',)","('15867.0', '554964')",1.0
5501,"('15867.0', '5/27/2011 15:57')","('554964',)",1.0
5502,"('15867.0', '554964')","('5/27/2011 15:57',)",1.0
5503,"('5/27/2011 15:57', '554964')","('15867.0',)",1.0
5504,"('556113',)","('13510.0', '6/9/2011 9:32')",1.0
5505,"('6/9/2011 9:32',)","('13510.0', '556113')",1.0
5506,"('13510.0', '556113')","('6/9/2011 9:32',)",1.0
5507,"('13510.0', '6/9/2011 9:32')","('556113',)",1.0
5508,"('556113', '6/9/2011 9:32')","('13510.0',)",1.0
5509,"('556198',)","('14963.0', '6/9/2011 12:30')",1.0
5510,"('6/9/2011 12:30',)","('14963.0', '556198')",1.0
5511,"('14963.0', '556198')","('6/9/2011 12:30',)",1.0
5512,"('14963.0', '6/9/2011 12:30')","('556198',)",1.0
5513,"('556198', '6/9/2011 12:30')","('14963.0',)",1.0
5514,"('6/15/2011 12:48',)","('17581.0',)",1.0
5515,"('557671',)","('13849.0', '6/22/2011 10:11')",1.0
5516,"('6/22/2011 10:11',)","('13849.0', '557671')",0.8636363636363636
5517,"('13849.0',)","('557671', '6/22/2011 10:11')",1.0
5518,"('13849.0', '557671')","('6/22/2011 10:11',)",1.0
5519,"('13849.0', '6/22/2011 10:11')","('557671',)",1.0
5520,"('557671', '6/22/2011 10:11')","('13849.0',)",1.0
5521,"('557764',)","('13089.0', '6/22/2011 14:21')",1.0
5522,"('6/22/2011 14:21',)","('13089.0', '557764')",1.0
5523,"('13089.0', '557764')","('6/22/2011 14:21',)",1.0
5524,"('13089.0', '6/22/2011 14:21')","('557764',)",1.0
5525,"('557764', '6/22/2011 14:21')","('13089.0',)",1.0
5526,"('557995',)","('17979.0', '6/24/2011 10:44')",1.0
5527,"('6/24/2011 10:44',)","('17979.0', '557995')",1.0
5528,"('17979.0', '557995')","('6/24/2011 10:44',)",1.0
5529,"('17979.0', '6/24/2011 10:44')","('557995',)",1.0
5530,"('557995', '6/24/2011 10:44')","('17979.0',)",1.0
5531,"('558534',)","('13988.0', '6/30/2011 11:54')",1.0
5532,"('6/30/2011 11:54',)","('13988.0', '558534')",1.0
5533,"('13988.0', '558534')","('6/30/2011 11:54',)",1.0
5534,"('13988.0', '6/30/2011 11:54')","('558534',)",1.0
5535,"('558534', '6/30/2011 11:54')","('13988.0',)",1.0
5536,"('559686',)","('17966.0', '7/11/2011 15:26')",1.0
5537,"('7/11/2011 15:26',)","('17966.0', '559686')",1.0
5538,"('17966.0', '559686')","('7/11/2011 15:26',)",1.0
5539,"('17966.0', '7/11/2011 15:26')","('559686',)",1.0
